순번,구,가맹점,주소,동
11649,동구,금성삼계탕,대전광역시 동구 선화로196번길 44 (중동),중동
1584,동구,금성식당,대전광역시 동구 충정로 28 (가양동),가양동
15008,중구,금성육가공직영산성정육점,대전광역시 중구 대둔산로414번길 30 (산성동),산성동
35679,중구,금성전자,대전광역시 중구 용두로 54 (용두동),용두동
6827,서구,금성조명,대전광역시 서구 용문동 256-34,용문동
17115,서구,금성주방,대전광역시 서구 계백로 1379 (도마동),도마동
17946,유성구,금성치과,"대전광역시 유성구 유성대로 772, 502호 (장대동)",장대동
24810,중구,금성칡냉면,"대전광역시 중구 용두동 35-4,15",용두동
30568,유성구,금성킨센타,대전광역시 유성구 진잠로 119 (교촌동),교촌동
27086,대덕구,금손언니들,"대전광역시 대덕구 덕암로 224, 1층 (덕암동)",덕암동
23067,중구,금솔수산,대전광역시 중구 보문로 321 (선화동),선화동
20976,서구,금송,"대전광역시 서구 월드컵대로484번길 45, 1층 (월평동)",월평동
36211,서구,금송,"대전광역시 서구 월드컵대로484번길 45, 1층 (월평동)",월평동
35112,서구,금송네일,"대전광역시 서구 청사로 121, 7층 703호 (월평동)",월평동
36991,유성구,금송농원,대전광역시 유성구 안산동 286,안산동
4191,유성구,금송식당,"대전광역시 유성구 유성대로646번길 43, 1층 (구암동)",구암동
2041,중구,금송천연혜나,대전광역시 중구 중앙로 5 (용두동),용두동
6961,서구,금수레면옥,"대전광역시 서구 둔산중로134번길 39, 1층 (둔산동)",둔산동
21406,유성구,금수봉가든,대전광역시 유성구 수통골로 47-7 (덕명동),덕명동
24643,서구,금수저 은수저,대전광역시 서구 관저북로51번길 23-4 (관저동),관저동
27823,서구,금실은실,"대전광역시 서구 도마2길 20, 1층 (도마동)",도마동
15132,동구,금양 타이테라피,"대전광역시 동구 대전천동로 530, 3층 (원동)",원동
32775,중구,금영전자음향,"대전광역시 중구 동서대로 1324,(용두동)",용두동
3908,서구,금오갈매기,"대전광역시 서구 둔산중로14번길 15-8, 1층 (탄방동)",탄방동
4996,대덕구,금오적재함카,대전광역시 대덕구 대전로 1178 (오정동),오정동
36738,대덕구,금옥당,대전광역시 대덕구 석봉로37번길 60 (석봉동),석봉동
29143,동구,금옥당 ,대전광역시 동구 성남로 2 (성남동),성남동
20638,중구,금옥사,대전광역시 중구 문화로 58 (산성동),산성동
30,유성구,금용클럽,"대전광역시 유성구 대학로163번길 49, 1층 (궁동)",궁동
21982,유성구,금원꽃집,대전광역시 유성구 송강로 20 (송강동),송강동
32230,유성구,금원요가,"대전광역시 유성구 대학로 33, 2층 (봉명동)",봉명동
10578,대덕구,금은당,대전광역시 대덕구 석봉동 388,석봉동
36686,유성구,금이네,"대전광역시 유성구 구즉로48번길 36, 1층 (송강동)",송강동
20364,유성구,금잔디뷰티,"대전광역시 유성구 유성대로741번길 7, 1층 101호 (장대동)",장대동
14910,서구,금장색,대전광역시 서구 도마2길 27 (도마동),도마동
12141,중구,금쟁이,"대전광역시 중구 중앙로 지하 145, D구역 가열19호 (은행동)",은행동
25392,대덕구,금적산,"대전광역시 대덕구 오정로110번길 63, 1층 (오정동)",오정동
2468,중구,금전수,"대전광역시 중구 대종로296번길 22, 1층 (문창동)",문창동
1580,동구,금정,대전광역시 동구 대전로797번길 13 (중동),중동
32329,동구,금정,"대전광역시 동구 비래서로 60,(가양동)",가양동
16024,동구,금정사,대전광역시 동구 소제동 309-5,소제동
32675,동구,금정회관식당,대전광역시 동구 흥룡로 34 (가양동),가양동
7779,유성구,금주네,"대전광역시 유성구 문지로299번길 127, 101호 (문지동)",문지동
13021,유성구,금주의네일,"대전광역시 유성구 원신흥로55번길 46-4, 1층 (원신흥동)",원신흥동
19409,중구,금중탑골농원,대전광역시 중구 탑골로18번길 48 (산성동),산성동
5185,서구,금채 미용실,"대전광역시 서구 도마6길 65, 1층 (도마동)",도마동
3045,중구,금천,대전광역시 중구 문창로 3 (부사동),부사동
22078,유성구,금촌,"대전광역시 유성구 어은로51번길 54, 1층 (어은동)",어은동
31284,서구,금촌뼈다귀감자탕,"대전광역시 서구 도산로253번길 51, 113,114호 (내동)",내동
27306,동구,금촌한우정육식당,대전광역시 동구 계족로 322 (성남동),성남동
4305,동구,금탑 오토바이 상사,대전광역시 동구 우암로 77 (삼성동),삼성동
29194,서구,금터  당구클럽,"대전광역시 서구 계룡로509번길 21, 4층 (탄방동)",탄방동
10799,동구,금터잔치국수,대전광역시 동구 흥룡로37번길 19 (가양동),가양동
9585,서구,금평식당,대전광역시 서구 장안로 53 (흑석동),흑석동
29844,서구,금평식당 관저분점,"대전광역시 서구 관저중로96번길 42, 1층 (관저동)",관저동
31215,중구,금평축산,대전광역시 중구 용두동 12-2,용두동
27286,동구,금풍공예,"대전광역시 동구 중앙로194번길 61, 37호 (원동,국제시장)",원동
10880,중구,금풍인삼사,"대전광역시 중구 대종로 291, 1 (부사동,인삼빌딩)",부사동
6470,대덕구,금형티에스㈜,"대전광역시 대덕구 대전로1087번길 11,(오정동)",오정동
22768,중구,금호닭집,대전광역시 중구 문창로10번길 46 (문창동),문창동
28912,중구,금호식당,대전광역시 중구 수침로55번길 55 (태평동),태평동
32288,대덕구,금호타이어대덕점,대전광역시 대덕구 한밭대로 1116 (중리동),중리동
27474,중구,금호타이어오토마스타,대전광역시 중구 어덕마을로 4 (용두동),용두동
3066,중구,금화디자인테크,대전광역시 중구 대종로 276 (문창동),문창동
5529,동구,금화사,대전광역시 동구 중앙로200번길 85 (원동),원동
7975,동구,금화타올  지.티,대전광역시 동구 충무로 201-1 (인동),인동
24161,동구,급전,대전광역시 동구 산내로 1358 (낭월동),낭월동
8816,서구,기강전기조명,대전광역시 서구 도산로 288 (가장동),가장동
7832,동구,기계우동,대전광역시 동구 용운로 33 (대동),대동
36504,동구,기구필라테스 더스타일,"대전광역시 동구 새들2길 30, 401호 (신흥동)",신흥동
12536,서구,기능모터스,대전광역시 서구 월드컵대로484번안길 28 (월평동),월평동
14052,중구,기능사 옷수선,대전광역시 중구 태평2동 422-7 버드내아파트 상가 143,태평동
35121,중구,기능장정비센타,대전광역시 중구 보문산로 18 (산성동),산성동
13760,동구,기독문화사,대전광역시 동구 우암로 81-1 (삼성동),삼성동
572,유성구,기라성 미용재료,"대전광역시 유성구 도안대로 575, 105호 (봉명동)",봉명동
350,동구,기레이 헤어,"대전광역시 동구 새들2길 30, 205호 (신흥동,에코시티)",신흥동
35964,유성구,기린디테일링,"대전광역시 유성구 지족동로142번길 53, 202호 (지족동,SH타워)",지족동
32984,서구,기린마취통증의학과,"대전광역시 서구 청사서로 26, 201호 (월평동)",월평동
13893,대덕구,기린비타민하우스,"대전광역시 대덕구 계족로663번길 32, 상가동 101호 (법동,삼호아파트)",법동
36921,유성구,기린아쿠아,"대전광역시 유성구 어은로 57, 2층 217호 (어은동,한빛프라자)",어은동
12362,유성구,기린약국,"대전광역시 유성구 학하서로20번길 7, 1층 (계산동)",계산동
13928,대덕구,기린의원,"대전광역시 대덕구 계족로663번길 32, 상가 203호 (법동,삼호)",법동
1412,유성구,기린터 매운 갈비찜,"대전광역시 유성구 봉명서로 51-10, 1층 (봉명동)",봉명동
29769,동구,기림갤러리,대전광역시 동구 중앙로204번길 68 (원동),원동
28073,서구,기림수학전문학원,"대전광역시 서구 둔산남로 96, 803호 (탄방동,E.플러스빌딩)",탄방동
21360,대덕구,기막고,대전광역시 대덕구 신탄진동로 43 (신탄진동),신탄진동
37563,서구,기막힌한상대전괴정점,"대전광역시 서구 도솔로296번길 42, 1층 (괴정동)",괴정동
31597,대덕구,기범광택,"대전광역시 대덕구 신탄진로348번길 2-61, 102호,103호 (와동)",와동
18070,중구,기본스터디카페 대전문화점,대전광역시 중구 계룡로918번길 23 (문화동),문화동
10803,동구,기본초밥,"대전광역시 동구 계족로431번길 5,1층(용전동)",용전동
29915,서구,기봉이김밥,"대전광역시 서구 둔산남로 108, 1층 (탄방동)",탄방동
26416,유성구,기봉이김밥,"대전광역시 유성구 월드컵대로316번길 28-12, 1층 (상대동)",상대동
10196,서구,기분좋은날 헤어염색,"대전광역시 서구 관저로 157, 1층 101호 (관저동,하이존)",관저동
10426,유성구,기분좋은날 헤어염색,"대전광역시 유성구 은구비서로 27, 1층 (지족동)",지족동
25652,유성구,기분좋은집,"대전광역시 유성구 장대로 24, 1층 (장대동)",장대동
6929,서구,기비 콜렉션,"대전광역시 서구 관저중로 98, 1동 90호 (관저동,리틀파워존)",관저동
24771,동구,기쁜우리약국,"대전광역시 동구 동구청로 205, 1층 (판암동,기쁜크리닉)",판암동
24770,동구,기쁜정형외과,"대전광역시 동구 동구청로 205, 1층,4층 (판암동)",판암동
31144,대덕구,기쁜헤어샵,대전광역시 대덕구 한밭대로994번길 25 (오정동),오정동
14057,서구,기쁨가득한약국,"대전광역시 서구 갈마로 79,1층102호(갈마동)",갈마동
32048,대덕구,기쁨두배,대전광역시 대덕구 중리로54번길 15 (중리동),중리동
6554,서구,기쁨주는미용실,대전광역시 서구 벌곡로1353번길 69 (가수원동),가수원동
33131,서구,기성농업협동조합,대전광역시 서구 장안로 11 (흑석동),흑석동
13936,서구,기성약국,대전광역시 서구 흑석동 385-3,흑석동
3231,동구,기성유통,대전광역시 동구 비래서로 54-1 (가양동),가양동
21999,서구,기승전닭,"대전광역시 서구 신갈마로 232,(갈마동)",갈마동
11245,유성구,기시맹,대전광역시 유성구 어은로52번길 1 (어은동),어은동
9969,유성구,기신서적유성기독백화점,"대전광역시 유성구 계룡로 150, 3층 301,302호 (봉명동,승호빌딩)",봉명동
5764,대덕구,기아 오토큐 덕암점,대전광역시 대덕구 덕암로 264 (덕암동),덕암동
23717,대덕구,기아상사,대전광역시 대덕구 대전로 1180 (오정동),오정동
40109,유성구,기아시트,대전광역시 유성구 유성대로654번길177 (봉명동),봉명동
5361,중구,기아오토큐㈜ 안영점,대전광역시 중구 대둔산로 223 (안영동),안영동
17992,대덕구,기아자동차(주)대전서비스센터,대전광역시 대덕구 대화로50번길 89 (대화동),대화동
16921,서구,기억디자인,"대전광역시 서구 유등로655번길 18-9, 501호 (탄방동)",탄방동
4268,서구,기억하다,"대전광역시 서구 계룡로 393, 1층 104호 (갈마동)",갈마동
23177,유성구,기요미요도자기공방,"대전광역시 유성구 장대로 90, 1층 102호 (장대동)",장대동
24164,서구,기운찬쿡,"대전광역시 서구 원도안로207번길 8-12, 102호 (도안동)",도안동
7431,서구,기장꼼장어,대전광역시 서구 대덕대로335번길 27 (월평동),월평동
2865,대덕구,기장꼼장어식당,대전광역시 대덕구 계족산로5번길 96 (법동),법동
3534,대덕구,기절시킨닭갈비,대전광역시 대덕구 한남로88번길 14 (오정동),오정동
14890,중구,기주네가게,"대전광역시 중구 동서대로1466번길 5, 1층 (선화동)",선화동
26036,서구,기찬가정의학과의원,"대전광역시 서구 도산로 76, 1층 (도마동)",도마동
21493,동구,기찬민물,"대전광역시 동구 계족로392번길 186, 303호 (가양동)",가양동
20856,동구,기찬순대,"대전광역시 동구 백룡로 33, 1층 (자양동)",자양동
29322,중구,기찻길옆식당,"대전광역시 중구 어덕마을로 113,(중촌동)",중촌동
19219,유성구,기천문 (기체조활법),"대전광역시 유성구 계룡로52번길 32, 2층 (봉명동)",봉명동
7357,중구,기타랩음악교습소,"대전광역시 중구 당디로6번길 76, 301호 (문화동,두루타운)",문화동
15760,서구,기타마스터클래스음악교습소,"대전광역시 서구 동서대로 1001-1, 2층 (내동)",내동
30210,서구,기타존 악기,"대전광역시 서구 계룡로 385, 1층 (갈마동)",갈마동
21968,유성구,기탄사고력교실,"대전광역시 유성구 대정로28번안길 80, 207동 105호 (대정동,대전드리움아파트2단지)",대정동
22409,중구,기태석치과의원,"대전광역시 중구 계백로 1619, 305호 (유천동)",유천동
10227,유성구,기통찬(장대점),"대전광역시 유성구 유성대로 789, 2층 201호 (장대동,신화빌딩)",장대동
