,index,순번,구,가맹점,주소,동,경도,위도
3115,21549,17893,동구,야  커피전문점,대전광역시 동구 새울로109번길 27 ,용운동,127.460344397848,36.3282753825297
3116,21553,37787,동구,야누스가발,대전광역시 동구 중앙로 지하 200,중동,127.431162001818,36.330664101385
3117,21582,28344,동구,약손부티샵,대전광역시 동구 정보길 100 ,소제동,127.440875652773,36.3366047203752
3118,21605,16148,동구,양말천국,대전광역시 동구 중앙로 지하 200,중동,127.431162001818,36.330664101385
3119,21610,24894,동구,양반고을식당,대전광역시 동구 우암로 278 ,가양동,127.446659449808,36.3455155921153
3120,21620,30572,동구,양안경원,대전광역시 동구 중앙로 206 ,중동,127.432002434921,36.3307439748583
3121,21624,21429,동구,양연화로 가오점,대전광역시 동구 은어송로51번길 25 ,가오동,127.454285890096,36.3067059931719
3122,21629,26492,동구,양자클럽,대전광역시 동구 백룡로 23,자양동,127.449618001773,36.3356089752773
3123,21633,40185,동구,양정한문교습소,대전광역시 동구 대학로50번길53,용운동,127.457069440528,36.3320194478701
3124,21638,10770,동구,양지네스토리,대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
3125,21661,26384,동구,양촌식당,대전광역시 동구 동서대로1778번길 37 ,가양동,127.44691151072,36.3533658477182
3126,21671,1268,동구,양평칼국수,대전광역시 동구 대전로448번길 86-21,가오동,127.456697468788,36.3076489005157
3127,21677,33742,동구,양푼이보리밥,대전광역시 동구 백룡로 8 ,자양동,127.44790710924,36.3359483835618
3128,21682,3459,동구,양호주단,대전광역시 동구 원동 62-2,원동,127.431758671596,36.3284293731151
3129,21685,8618,동구,어가,대전광역시 동구 송촌남로 19 ,용전동,127.441369247585,36.3535502809238
3130,21690,1165,동구,어글리 딜리셔스,대전광역시 동구 백룡로14번길 65,대동,127.447091538977,36.3331955538498
3131,21694,15649,동구,어느멋진날,대전광역시 동구 매봉로 26 ,가양동,127.442446012447,36.3457944089531
3132,21697,25530,동구,어담생선전문점,대전광역시 동구 흥룡로 83-1 ,가양동,127.45225793954,36.3514175839241
3133,21704,38195,동구,어라운드 스터디카페 대전판암점,대전광역시 동구 동부로10번길 52,판암동,127.459532896921,36.3179485013462
3134,21709,13423,동구,어라치킨비어,대전광역시 동구 은어송로51번길 38-20 ,가오동,127.454857191384,36.3077621653959
3135,21716,25014,동구,어머니식당,대전광역시 동구 현암로 49 ,삼성동,127.417354861752,36.342220316212
3136,21731,40005,동구,어바웃타임(ABOUT TIME),대전광역시 동구 우암로147번길 19,삼성동,127.433779547176,36.340689218062
3137,21740,20146,동구,어반우드 컴퍼니,대전광역시 동구 충무로 190-10 ,인동,127.437155310373,36.3209512563561
3138,21769,18810,동구,어썸뷰티,대전광역시 동구 용운로1번길 3 ,대동,127.443505570684,36.3294000953648
3139,21776,24335,동구,어썸헤어(Awesome hair),대전광역시 동구 동구청로 35,대성동,127.458270508282,36.3037469941274
3140,21796,27531,동구,어진숯불갈비,대전광역시 동구 충무로 229 ,인동,127.441223089069,36.3227437115716
3141,21797,38753,동구,어진약국,대전광역시 동구 계족로 73,신흥동,127.443878177426,36.32114411495
3142,21817,17459,동구,언니네빵집,대전광역시 동구 비래서로62번길 99,가양동,127.449010895342,36.3500522065927
3143,21825,37327,동구,언니옷장,대전광역시 동구 한남로7번길 87 ,홍도동,127.429378780645,36.3477117403251
3144,21828,34100,동구,언니인지엄마인지,대전광역시 동구 동대전로46번길 30,신흥동,127.437849845079,36.3271378175931
3145,21833,358,동구,언제나 꽃,대전광역시 동구 신기로 123-27,가오동,127.457867613182,36.3113133924448
3146,21859,2228,동구,얼큰이 칼국수,대전광역시 동구 계족로 393,성남동,127.432133257948,36.3467060143993
3147,21861,5923,동구,얼큰이네 꽁당보리밥,대전광역시 동구 산내로 1331,낭월동,127.466902299286,36.2821054487183
3148,21870,22318,동구,엄니밥상,대전광역시 동구 합내로 44 ,가양동,127.440484580506,36.3470478877704
3149,21880,2672,동구,엄마네한식뷔페,대전광역시 동구 대전로813번길 16,중동,127.431160031622,36.3318629431091
3150,21888,3174,동구,엄마반찬,대전광역시 동구 대전천동로 534,원동,127.431186248337,36.3287176531836
3151,21889,37241,동구,엄마반찬,대전광역시 동구 용운로 170,용운동,127.460965313411,36.3276734373929
3152,21899,5276,동구,엄마손 김치,대전광역시 동구 대전로785번길 45-1 ,원동,127.431041214294,36.328894716789
3153,21904,22877,동구,엄마손맛집,대전광역시 동구 태전로 169 ,삼성동,127.418982053942,36.3422584195683
3154,21905,24918,동구,엄마손반찬,대전광역시 동구 용운로 130,용운동,127.456773409039,36.3278614748992
3155,21912,3540,동구,엄마손빈대떡막걸리,대전광역시 동구 대전로807번길 43,중동,127.430226022154,36.3307483998043
3156,21916,725,동구,엄마순대,대전광역시 동구 흥룡로37번길 19 ,가양동,127.446741398977,36.3493309430064
3157,21921,22346,동구,엄마의밥상,대전광역시 동구 대학로 68,용운동,127.456783353498,36.3356702995753
3158,21932,9400,동구,엄지미용실,대전광역시 동구 동대전로256번길 16-10 ,가양동,127.447856043519,36.3440715791028
3159,21935,12224,동구,엄지식당,대전광역시 동구 계족로392번길 102 ,성남동,127.437829927775,36.3484361684684
3160,21938,10384,동구,업다운,대전광역시 동구 한밭대로1268번길 26 ,용전동,127.43590328584,36.3547363727646
3161,21939,26003,동구,엉아,대전광역시 동구 계족로475번길 5,용전동,127.432196994432,36.3542269755591
3162,21974,15629,동구,에덴상회,대전광역시 동구 충무로 185 ,인동,127.436652059271,36.3217881267744
3163,21979,24916,동구,에덴정육점우리식단,대전광역시 동구 광명길 21 ,용운동,127.448018035836,36.3259868236155
3164,21990,24905,동구,에듀브릿지입시전문학원,대전광역시 동구 계족로 138,대동,127.44502738076,36.3263455796605
3165,22023,35165,동구,에머이복합터미널점,대전광역시 동구 동서대로1695번길 30,용전동,127.437518299333,36.3512760051536
3166,22032,26857,동구,에바코(성남점),대전광역시 동구 계족로368번길 11,성남동,127.434935283112,36.346270585113
3167,22060,27256,동구,에스더블유  튜닝,대전광역시 동구 한밭대로 1305,용전동,127.440578097301,36.3529296793402
3168,22079,13716,동구,에스뷰티스킨케어,대전광역시 동구 계족로489번길 73,용전동,127.429073784009,36.3553072924848
3169,22088,28099,동구,에스앤케이바이오,대전광역시 동구 태전로 104,삼성동,127.42421284383,36.3382425340786
3170,22090,33580,동구,에스앤피오에이,대전광역시 동구 가양로132번길 23 ,가양동,127.442336068845,36.3484147071388
3171,22094,36784,동구,에스에이치미,대전광역시 동구 동대전로264번길 35,가양동,127.447625343324,36.3458422580631
3172,22099,10545,동구,에스엔티 엔터테인먼트,대전광역시 동구 계족로 162,대동,127.44393641683,36.3283494368536
3173,22102,1267,동구,에스엠 스크린,대전광역시 동구 동구청로 119,가오동,127.455092810976,36.3083018858294
3174,22104,33758,동구,에스엠독서실,대전광역시 동구 흥룡로 54,가양동,127.44973396613,36.3497345275979
3175,22106,19684,동구,에스엠잉글리쉬영어전문학원,대전광역시 동구 가양동 34-5 임광상가2,가양동,127.448614335399,36.35225228661
3176,22118,31796,동구,에스제이메드 ,대전광역시 동구 계족로431번길 24 ,용전동,127.430738233672,36.3504096473812
3177,22126,34025,동구,에스카워시,대전광역시 동구 한밭대로 1282,용전동,127.437366672136,36.3538242656142
3178,22127,7936,동구,에스케이(SK)대동주유소,대전광역시 동구 계족로140번길 73 ,용운동,127.448582448972,36.3267635933456
3179,22130,24789,동구,에스케이와이학원,대전광역시 동구 옥천로 178-1,판암동,127.460229532465,36.3170558187321
3180,22149,38314,동구,에스핏,대전광역시 동구 동부로73번길 6,판암동,127.460859827566,36.3225449813787
3181,22155,19909,동구,에쎈스가구나라,대전광역시 동구 충무로 194-1 ,인동,127.437526500581,36.3214135540603
3182,22165,15109,동구,에이(A) 플러스당구장,대전광역시 동구 한남로 15,홍도동,127.426374921677,36.3509657295007
3183,22193,33157,동구,에이스마트,대전광역시 동구 자양동 203-9번지 1층 ,자양동,127.450565618143,36.3421027830893
3184,22196,17148,동구,에이스분식,대전광역시 동구 대전로785번길 50,중동,127.430803076342,36.3289714544159
3185,22199,17846,동구,에이스치과의원,대전광역시 동구 용운로 105,용운동,127.454026126911,36.3279035735549
3186,22211,13757,동구,에이앤화장품,대전광역시 동구 우암로 216,가양동,127.440702191398,36.3428459035916
3187,22230,35153,동구,에이치에스(HS)의류,대전광역시 동구 대전로 778 ,원동,127.434034523125,36.3292460672457
3188,22231,27091,동구,에이치에스(HS)피트니스,대전광역시 동구 흥룡로 60,가양동,127.450401038495,36.3500238148644
3189,22232,26816,동구,에이치에스컴퍼니(H.S),대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
3190,22236,35284,동구,에이치엠락풋살파크,대전광역시 동구 한밭대로 1282,용전동,127.437366672136,36.3538242656142
3191,22265,20138,동구,에코산업,대전광역시 동구 대전로 1014,홍도동,127.419202373245,36.3460799790839
3192,22269,31012,동구,에코월드,대전광역시 동구 성동로7번길 28 ,자양동,127.451997167511,36.3382573845588
3193,22274,12292,동구,에코테크 (ECO-TECH),대전광역시 동구 충무로 244 ,신흥동,127.442876775291,36.3228694381235
3194,22276,33891,동구,에코포레공인중개사 사무소,대전광역시 동구 용운로 203,용운동,127.464787200907,36.3273127654815
3195,22277,38495,동구,에코포레공인중개사사무소,대전광역시 동구 용운로 203,용운동,127.464787200907,36.3273127654815
3196,22281,38158,동구,에코황의원,대전광역시 동구 새울로 104,용운동,127.461897689077,36.3276132440896
3197,22283,31653,동구,에프앤비 안스 F&B(Ahn's),대전광역시 동구 성동로7번길 12-11,자양동,127.452594639113,36.3379296192343
3198,22319,32047,동구,엔게디,대전광역시 동구 계족로 393 ,성남동,127.432133257948,36.3467060143993
3199,22323,3758,동구,엔세븐,대전광역시 동구 동서대로1695번길 66-17 ,용전동,127.437359655626,36.3526296968765
3200,22333,13287,동구,엔제리너스커피 가오점,대전광역시 동구 은어송로 46,가오동,127.454959093197,36.3053703189962
3201,22358,19474,동구,엔진닥터큐대전지사,대전광역시 동구 솜2길 49 ,신안동,127.438615381329,36.3293394683393
3202,22366,17873,동구,엔틱헤어,대전광역시 동구 동산초교로 46,홍도동,127.425200699881,36.3487081481142
3203,22388,1946,동구,엘로리 실용 음악학원,대전광역시 동구 은어송로 58,가오동,127.455897492409,36.3060454222157
3204,22398,7722,동구,엘리시아,대전광역시 동구 산내로1257번길 72-29 ,낭월동,127.466028053456,36.2781279752473
3205,22403,5282,동구,엘리자베스,대전광역시 동구 동서대로1692번길 122,성남동,127.437859041922,36.3438469250344
3206,22408,21529,동구,엘리트경매학원,대전광역시 동구 한밭대로 1301,용전동,127.440399717298,36.3530847978803
3207,22411,10648,동구,"엘리트문구,슈퍼",대전광역시 동구 자양동 55-4번지,자양동,127.447567246821,36.3375195031537
3208,22417,14803,동구,엘리트피아노학원,대전광역시 동구 옥천로176번길 15-1 ,판암동,127.45985703113,36.3164274195107
3209,22421,1978,동구,엘린 헤어샵,대전광역시 동구 백룡로11번길 170 ,자양동,127.449812724631,36.3430521220918
3210,22428,28986,동구,엘림건강원 ,대전광역시 동구 계족로 194-13 ,대동,127.44234866305,36.3310226241746
3211,22434,16383,동구,엘림커피앤토스트,대전광역시 동구 태전로 45,중동,127.428515820919,36.3342608393242
3212,22440,7724,동구,엘빈,대전광역시 동구 계족로505번길 22,용전동,127.431486875126,36.3569723504645
3213,22447,40194,동구,엘세븐 조은생활,대전광역시 동구 동대전로218번길 22,자양동,127.44978039655,36.3418081733604
3214,22452,31558,동구,엘앤에스,대전광역시 동구 대흥로206번길 74 ,인동,127.435936592658,36.3233346351317
3215,22458,7188,동구,엘에이(LA)호프,대전광역시 동구 계족로 184-95 ,자양동,127.445038619272,36.3340400471245
3216,22460,29423,동구,엘엔케이한울학원,대전광역시 동구 동산초교로 41,홍도동,127.425129013224,36.3473659245142
3217,22523,14595,동구,엠앤드엠카오디오,대전광역시 동구 우암로 374 ,가양동,127.453347598169,36.3520148071057
3218,22547,33155,동구,엠크로버,대전광역시 동구 충정로139번길 24 ,자양동,127.449580493574,36.3416413973279
3219,22557,12693,동구,엠허브의원,대전광역시 동구 동서대로 1641,용전동,127.432704599188,36.3480916642919
3220,22566,1286,동구,여기가 딱이야,대전광역시 동구 우암로291번길 55 ,가양동,127.446190742872,36.3485895326987
3221,22568,25583,동구,여기다식당,대전광역시 동구 옻밭5길 35 ,신흥동,127.447350435918,36.3229957056409
3222,22574,1593,동구,여동구요가 가오점,대전광역시 동구 은어송로 50,가오동,127.45539338577,36.3056312691132
3223,22578,26660,동구,여명LG인테리어,대전광역시 동구 홍도로 23 ,홍도동,127.429292563995,36.3482811412681
3224,22579,35546,동구,여명사,대전광역시 동구 합내로 53-7 ,가양동,127.439817593434,36.347812556921
3225,22581,348,동구,여명약국,대전광역시 동구 계족로 73 ,신흥동,127.443878177426,36.32114411495
3226,22584,626,동구,여보게 웃게,대전광역시 동구 대전로448번길 85-9 ,가오동,127.455574777687,36.3086971995848
3227,22594,16203,동구,여성크로커다일대전중동점,대전광역시 동구 중동 317 역전지하 가18,중동,127.430517139303,36.3304212158619
3228,22596,668,동구,여수 밤바다,대전광역시 동구 은어송로51번길 24 ,가오동,127.45454617006,36.3068917281308
3229,22613,8001,동구,여우속눈썹,대전광역시 동구 용운로 147,용운동,127.458873388129,36.3282353494334
3230,22627,29206,동구,여자의품격,대전광역시 동구 한밭대로1237번길 54,용전동,127.437201460952,36.3588458409867
3231,22628,8799,동구,여재동이비인후과,대전광역시 동구 삼성동 150-20,삼성동,127.43387179034,36.3399082857005
3232,22634,2454,동구,역전 가락국수,대전광역시 동구 대전로 817 ,정동,127.431848662617,36.3324660471921
3233,22636,4006,동구,역전공판장,대전광역시 동구 역전시장길 39 ,정동,127.434467385035,36.3300803355565
3234,22637,3756,동구,역전담배집,대전광역시 동구 정동 4번지,정동,0,0
3235,22639,27672,동구,역전빵,대전광역시 동구 대전로 823-2,정동,127.431603290137,36.3328887739683
3236,22641,23311,동구,역전수산,대전광역시 동구 역전시장길 30 ,정동,127.433983977181,36.3301529242344
3237,22642,29977,동구,역전쌀상회,대전광역시 동구 역전시장길 84,정동,127.434293123902,36.3294854716099
3238,22643,14570,동구,역전옥,대전광역시 동구 대전로797번길 12 ,중동,127.432198625276,36.3305932197435
3239,22644,637,동구,역전우동,대전광역시 동구 동서대로 1689,용전동,127.436693888994,36.350315576746
3240,22657,13331,동구,역전할머니맥주 대전보건대점,대전광역시 동구 우암로 327,가양동,127.45079017426,36.3484402486788
3241,22660,21775,동구,역전할머니맥주 대전우송대점,대전광역시 동구 동대전로 138-1,자양동,127.446258787207,36.3342743989572
3242,22669,2694,동구,역전할머니맥주가오점,대전광역시 동구 은어송로51번길 16-8,가오동,127.455201043429,36.3066747558674
3243,22689,29083,동구,연리지플라워,대전광역시 동구 은어송로77번길 25,가오동,127.456293884317,36.3082085415535
3244,22694,29253,동구,연변짬뽕전문점,대전광역시 동구 가양로 140 ,가양동,127.441439538617,36.3486552111559
3245,22707,33775,동구,"연세나음샘 내과, 마취통증의학과",대전광역시 동구 동서대로 1677,용전동,127.435804451998,36.3492173198582
3246,22709,14255,동구,연세미치과의원,대전광역시 동구 동구청로 95,가오동,127.456739020314,36.3065069481971
3247,22711,2253,동구,연세바른치과의원,대전광역시 동구 산내로 1329,낭월동,127.466985914661,36.2819787764778
3248,22723,16351,동구,연세치과,대전광역시 동구 대전로 799,중동,127.432541164625,36.3307855532474
3249,22739,1164,동구,연안부두,대전광역시 동구 백룡로57번길 182 ,자양동,127.449229772415,36.3409516058902
3250,22745,37652,동구,연예인,대전광역시 동구 중앙로 지하 200,중동,127.431162001818,36.330664101385
3251,22748,18043,동구,연우정보,대전광역시 동구 계족로382번길 125,가양동,127.439761765434,36.3468586900895
3252,22765,33016,동구,연치과,대전광역시 동구 흥룡로 20 ,가양동,127.446456773433,36.348141737498
3253,22766,27958,동구,연카서비스,대전광역시 동구 계족로 468 ,용전동,127.432992909973,36.3534243033407
3254,22769,31095,동구,연탄길식당,대전광역시 동구 대전로 621 ,효동,127.439913503229,36.315995924484
3255,22770,13280,동구,연탄불구이,대전광역시 동구 옻밭5길 1,대동,127.446289934457,36.3239368036228
3256,22775,26291,동구,연한복,대전광역시 동구 산내로1308번길 16,낭월동,36.2802957,127.470343
3257,22789,37610,동구,연향,대전광역시 동구 대청호수로 456,추동,127.476599062745,36.3646457027121
3258,22790,25891,동구,연향,대전광역시 동구 대학로50번길 22-23,용운동,127.456690713544,36.3327368791738
3259,22802,11981,동구,열날개,대전광역시 동구 홍도로 65,홍도동,127.427821460988,36.3519960974495
3260,22817,30044,동구,열린카센타 ,대전광역시 동구 새울로 14 ,판암동,127.462203770091,36.3197360518182
3261,22853,20660,동구,염색&두피케어프로삽,대전광역시 동구 흥룡로65번길 65,가양동,127.447142152326,36.3515395701096
3262,22858,33896,동구,염색이야기,대전광역시 동구 대전로 422-30,가오동,127.455422742218,36.3050121373326
3263,22872,36196,동구,염색이야기(용운점),대전광역시 동구 용운로 127 ,용운동,127.456476037036,36.3280696110198
3264,22879,14893,동구,영 당구장,대전광역시 동구 계족로 509 ,용전동,127.432518630057,36.3572473527567
3265,22880,2292,동구,영 아트 플라워,대전광역시 동구 산내로 1310 ,낭월동,127.468214993937,36.2804200619015
3266,22885,7551,동구,영광꽃집,대전광역시 동구 동대전로 86 ,대동,127.443585930673,36.3300590073369
3267,22891,28391,동구,영광상회,대전광역시 동구 원동 41,원동,0,0
3268,22892,4773,동구,영광상회,대전광역시 동구 원동 64번지,원동,0,0
3269,22898,22325,동구,영광유통,대전광역시 동구 우암로291번길 66,가양동,127.446088526599,36.3490669051646
3270,22903,4002,동구,영광축산물도매센타,대전광역시 동구 대전로 784-1 ,원동,127.433733873253,36.3297789427825
3271,22911,37143,동구,영국수제생돈까스,대전광역시 동구 중앙로200번길 30,중동,127.431978305834,36.3294598858647
3272,22918,357,동구,영돈 올갱이 해장국,대전광역시 동구 가양로 151 ,가양동,127.441040156978,36.3495818301535
3273,22921,24792,동구,영동꽃집,대전광역시 동구 새울로 97-1 ,용운동,127.461521640229,36.3271685246778
3274,22925,26176,동구,영동상회,대전광역시 동구 대전로785번길 47-1 ,원동,127.430969793236,36.3288688402166
3275,22937,20877,동구,영림상역,대전광역시 동구 중동 76 도매시상1-11,중동,0,0
3276,22945,17361,동구,영바지,대전광역시 동구 중동 317 역전지하상가 가열46,중동,127.430517139303,36.3304212158619
3277,22951,2679,동구,영산강민물장어,대전광역시 동구 충정로 131 ,자양동,127.449582066265,36.343000271396
3278,22960,19707,동구,영성일약국,대전광역시 동구 계족로 37,효동,127.442045512341,36.3182475828569
3279,22967,31598,동구,영스킨케어,대전광역시 동구 성동로 67-10,자양동,127.450677282481,36.3413381666072
3280,22972,11870,동구,영신마트,대전광역시 동구 동서대로 1676,성남동,127.436073432929,36.3485483889273
3281,22973,10254,동구,영신양복점,대전광역시 동구 중동 94-1번지 1,중동,0,0
3282,22975,20902,동구,영신타올,대전광역시 동구 중교로 116-1 ,원동,127.43197821046,36.3280908188964
3283,22976,3010,동구,영실네칼국수,대전광역시 동구 대전로 674-2 ,인동,127.438673526332,36.3205982003231
3284,22977,26979,동구,영심이네,대전광역시 동구 대전로797번길 42 ,중동,127.430622651016,36.330003410893
3285,22982,4781,동구,영아네,대전광역시 동구 중앙로204번길 28-1 ,중동,127.432391875474,36.3296686348737
3286,22998,35369,동구,영웅체육관2관,대전광역시 동구 동서대로 1518,삼성동,127.421866630025,36.3409111082875
3287,22999,2032,동구,영은사,대전광역시 동구 중앙로194번길 42 ,원동,127.431687057508,36.3287520727451
3288,23003,29150,동구,영인물류 ,대전광역시 동구 산서로 1629-6,대별동,127.45967162069,36.288404516664
3289,23005,17921,동구,영일복장,대전광역시 동구 원동 64,원동,0,0
3290,23014,11139,동구,영재스마트학원,대전광역시 동구 흥룡로37번길 27 ,가양동,127.446309788116,36.3495385639237
3291,23017,33268,동구,영재음악학원,대전광역시 동구 은어송로 42-25,가오동,127.455597923255,36.3054601669799
3292,23020,25535,동구,영준슈퍼마켓,대전광역시 동구 흥룡로 54 ,가양동,127.44973396613,36.3497345275979
3293,23026,11584,동구,영진마스타,대전광역시 동구 선화로 201-1 ,삼성동,127.427806356125,36.3341845280514
3294,23040,32874,동구,영텔레콤,대전광역시 동구 동서대로 1689 ,용전동,127.436693888994,36.350315576746
3295,23043,29860,동구,영풍청과 ,대전광역시 동구 우암로291번길 60 ,가양동,127.44626545734,36.348798055479
3296,23063,26457,동구,예가스토리,대전광역시 동구 현암로10번길 16 ,삼성동,127.421634929036,36.3432649836139
3297,23072,12457,동구,예감쪽갈비(가오점),대전광역시 동구 은어송로51번길 6-11,가오동,127.455571607058,36.3067166009413
3298,23104,11360,동구,예담클리닉,대전광역시 동구 동부로73번길 20-7,용운동,127.46080887957,36.3234247258587
3299,23140,1933,동구,예쁜 옷집,대전광역시 동구 동대전로256번길 20 ,가양동,127.447921900781,36.3444062984964
3300,23143,38921,동구,예쁜강아지,대전광역시 동구 동산초교로22번길 32,홍도동,127.428560287044,36.3469927481458
3301,23145,17514,동구,예쁜공주양품,대전광역시 동구 중앙로200번길 40,원동,127.432006142463,36.3292367440967
3302,23150,12580,동구,예쁜머리,대전광역시 동구 동대전로248번길 61,가양동,127.4502599674,36.3450259003352
3303,23157,33175,동구,예쁜옷:JANG,대전광역시 동구 대전천동로 568,중동,127.428761327055,36.3310537548107
3304,23165,25889,동구,예쁨헤어,대전광역시 동구 가양로 62,가양동,127.442368461829,36.3420294115401
3305,23171,28397,동구,예산본석갈비,대전광역시 동구 대전로797번길 47 ,중동,127.430490176432,36.329690549082
3306,23173,17753,동구,예산슈퍼,대전광역시 동구 판암1동 239 주공상가 나 107,판암동,0,0
3307,23183,3017,동구,예손백탄,대전광역시 동구 석천로 8 ,낭월동,127.46581702655,36.276704027193
3308,23186,15328,동구,예솜기획인쇄,대전광역시 동구 선화로 211,삼성동,127.428703958024,36.3346905661637
3309,23207,6875,동구,예스정형외과의원,대전광역시 동구 은어송로 55,가오동,127.4553612211,36.3061887708761
3310,23210,33874,동구,예스침한의원,대전광역시 동구 우암로 283 ,가양동,127.447137181014,36.3463255825193
3311,23211,11066,동구,예스카서비스,대전광역시 동구 한남로 6 ,홍도동,127.427533049306,36.3515103159391
3312,23212,34778,동구,예스카써비스,대전광역시 동구 삼괴동 329-6,삼괴동,127.473713302424,36.2481581684936
3313,23218,12948,동구,예시티  비뇨기과,대전광역시 동구 동구청로 95,가오동,127.456739020314,36.3065069481971
3314,23223,1187,동구,예원 숙녀복,대전광역시 동구 한남로7번길 87,홍도동,127.429378780645,36.3477117403251
3315,23226,16674,동구,예원식당,대전광역시 동구 대전로867번길 41 ,삼성동,127.428266744213,36.335618632339
3316,23233,21163,동구,예인그림자리미술교습소,대전광역시 동구 계족로483번길 48-12,용전동,127.430013026536,36.3555600293197
3317,23239,25501,동구,예인오피스,대전광역시 동구 우암로 349,가양동,127.45187335183,36.3502962681344
3318,23245,7070,동구,예일이비인후과의원,대전광역시 동구 계족로 171,대동,127.442869109811,36.3290132374174
3319,23258,27597,동구,예찬음악학원,대전광역시 동구 계족로457번길 20-11 ,용전동,127.431150446493,36.3531004153124
3320,23265,2712,동구,예화음악학원,대전광역시 동구 곤룡로 6,낭월동,127.468613227655,36.2798968976516
3321,23266,5593,동구,옐로우 프로그,대전광역시 동구 계족로443번길 62-2,용전동,127.428834256998,36.3516927368857
3322,23274,651,동구,옛날 돈가스,대전광역시 동구 비래서로42번길 34,가양동,127.448193588956,36.3527051725824
3323,23276,4529,동구,옛날 소머리 국밥,대전광역시 동구 동서대로1683번길 19,용전동,127.435958777349,36.3500426821817
3324,23283,354,동구,옛날보리밥,대전광역시 동구 용운로 168 ,용운동,127.460865005798,36.327736546022
3325,23298,21950,동구,옛날흑돼지식당,대전광역시 동구 용운동 451-18번지,용운동,127.453875519707,36.32791703237
3326,23311,20986,동구,옛터찻방,대전광역시 동구 산내로 321-35,하소동,127.440844260968,36.2151049415157
3327,23315,5279,동구,오가네 왕족발,대전광역시 동구 중앙로200번길 34,원동,127.432089755883,36.3292720383223
3328,23317,22093,동구,오가네대구왕뽈떼기,대전광역시 동구 대전로448번길 86-18,가오동,127.45637943788,36.3076234401146
3329,23339,5673,동구,오구쌀피자 가오점,대전광역시 동구 은어송로 72 ,가오동,127.457985837078,36.3069678174478
3330,23343,24004,동구,오꼬숑,대전광역시 동구 대전로807번길 52,중동,127.429631358203,36.3307427887469
3331,23361,12063,동구,오늘더예쁨,대전광역시 동구 용운로 80,용운동,127.45042408851,36.3266723173932
3332,23363,4357,동구,오늘도 술,대전광역시 동구 한남로 8,홍도동,127.427300256226,36.3514570782154
3333,23382,27186,동구,오늘여기서낭만,대전광역시 동구 대전로340번길 15,대성동,127.459965738258,36.2987060443411
3334,23391,39049,동구,오늘은 반찬 국,대전광역시 동구 대전로779번길20 ,원동,127.43261716853,36.3290613279306
3335,23431,6294,동구,오다가다,대전광역시 동구 홍도로9번길 20 ,홍도동,127.429176749457,36.346969358172
3336,23433,20993,동구,오다가다 한잔하세,대전광역시 동구 대전로448번길 12,가오동,127.45286575053,36.3060925414499
3337,23446,12596,동구,오두막,대전광역시 동구 용운로1번길 27 ,대동,127.444770372564,36.3298000234354
3338,23450,2424,동구,오드리 해법 영어교습소,대전광역시 동구 대전로542번길 121,천동,127.442910279718,36.3148163911269
3339,23451,26383,동구,오드리피부관리샵,대전광역시 동구 동대전로284번길 45 ,가양동,127.447576956247,36.3473338810135
3340,23452,37389,동구,오드리해법영어교실학원,대전광역시 동구 대전로 935,삼성동,127.423477200236,36.3418134359122
3341,23460,20971,동구,오뚜기문구점,대전광역시 동구 대전로542번길 80-87,천동,127.447403400902,36.3164606203479
3342,23461,27223,동구,오뜨리,대전광역시 동구 계족로417번길 50,홍도동,127.429173451865,36.34916967568
3343,23468,14576,동구,오라클윤소영에스테틱,대전광역시 동구 은어송로 60,가오동,127.456126586887,36.3061908998477
3344,23469,14642,동구,오라클윤소영피부과의원,대전광역시 동구 은어송로 60,가오동,127.456126586887,36.3061908998477
3345,23479,647,동구,오렌즈 대전복합점,대전광역시 동구 동서대로 1689,용전동,127.436693888994,36.350315576746
3346,23481,26546,동구,오렌즈 대전한남대점 대학로안경,대전광역시 동구 한남로 11,홍도동,127.426933313223,36.3510331261279
3347,23486,26387,동구,오렌지,대전광역시 동구 중앙로 188-1,중동,127.430228491454,36.3300428599891
3348,23493,29727,동구,오렌지나무앙금플라워떡케이크,대전광역시 동구 동산초교로55번길 9,홍도동,127.42388445609,36.3480634384906
3349,23495,14189,동구,오렌지마트,대전광역시 동구 홍도로 71-1,홍도동,127.427793362772,36.3524803983551
3350,23502,8746,동구,오렌지스 웨이브,대전광역시 동구 대전천동로 584,중동,127.427484271835,36.3320082590716
3351,23508,36808,동구,오렌지푸드,대전광역시 동구 한밭대로 1242 ,용전동,127.434874988735,36.3565813047947
3352,23533,33464,동구,오르다샘앤클래스가오학원,대전광역시 동구 은어송로 75,가오동,127.457071442246,36.3073964930283
3353,23541,35459,동구,오른수학교습소,대전광역시 동구 새들2길 30,신흥동,127.44258283517,36.3262283113564
3354,23543,36585,동구,오름 영어공부방,대전광역시 동구 용운로 203,용운동,127.464787200907,36.3273127654815
3355,23551,3134,동구,오리삼남매,대전광역시 동구 계족로489번길 55 ,용전동,127.429586577524,36.3555859850201
3356,23555,1304,동구,오리울,대전광역시 동구 신기로 149-13 ,가오동,127.461605962536,36.3119308317971
3357,23561,6014,동구,오마이분식,대전광역시 동구 용전동 63-3번지 대전복합터미널 서관동1층W35호,용전동,127.436622306744,36.3505040933727
